|id   |sport_code|canonical_league_id|provider    |provider_league_id|season|enabled|tier|fixtures_days_back|fixtures_days_forward|odds_days_forward|max_requests_per_run|notes                                       |created_at                   |updated_at                   |run_group           |
|1,924|basketball|23,243             |api_sport   |72                |      |true   |1   |7                 |14                   |3                |1                   |Tauron Basket Liga                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,925|basketball|23,250             |api_sport   |74                |      |true   |1   |7                 |14                   |3                |1                   |LPB                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,926|basketball|23,257             |api_sport   |76                |      |true   |1   |7                 |14                   |3                |1                   |BSN                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,931|basketball|23,263             |api_sport   |401               |      |true   |1   |7                 |14                   |3                |1                   |Super Cup                                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,932|basketball|23,269             |api_sport   |264               |      |true   |1   |7                 |14                   |3                |1                   |VTB Super Cup                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,937|basketball|23,275             |api_sport   |86                |      |true   |1   |7                 |14                   |3                |1                   |Super League                                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,941|basketball|23,278             |api_sport   |88                |      |true   |1   |7                 |14                   |3                |1                   |Extraliga W                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,942|basketball|23,281             |api_sport   |89                |      |true   |1   |7                 |14                   |3                |1                   |Liga UPC                                    |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,943|basketball|23,360             |api_sport   |276               |      |true   |1   |7                 |14                   |3                |1                   |VBA                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,944|basketball|23,287             |api_sport   |413               |      |true   |1   |7                 |14                   |3                |1                   |South American Championship                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,945|basketball|23,293             |api_sport   |117               |      |true   |1   |7                 |14                   |3                |1                   |ACB                                         |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,946|basketball|23,299             |api_sport   |118               |      |true   |1   |7                 |14                   |3                |1                   |Supercopa ACB                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,947|basketball|23,305             |api_sport   |100               |      |true   |1   |7                 |14                   |3                |1                   |SB League                                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,948|basketball|23,311             |api_sport   |268               |      |true   |1   |7                 |14                   |3                |1                   |WSBL Women                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,949|basketball|23,323             |api_sport   |270               |      |true   |1   |7                 |14                   |3                |1                   |TKBL Women                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,950|basketball|23,329             |api_sport   |272               |      |true   |1   |7                 |14                   |3                |1                   |Super Cup                                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,951|basketball|23,340             |api_sport   |376               |      |true   |1   |7                 |14                   |3                |1                   |California Classic                          |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,952|basketball|23,345             |api_sport   |20                |      |true   |1   |7                 |14                   |3                |1                   |NBA - G League                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,953|basketball|23,355             |api_sport   |423               |      |true   |1   |7                 |14                   |3                |1                   |NCAA Women                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,954|basketball|23,364             |api_sport   |295               |      |true   |1   |7                 |14                   |3                |1                   |Americas Championship U16 Women             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,955|basketball|23,368             |api_sport   |288               |      |true   |1   |7                 |14                   |3                |1                   |Americas League                             |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,956|basketball|23,372             |api_sport   |205               |      |true   |1   |7                 |14                   |3                |1                   |Friendly International                      |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,957|basketball|23,380             |api_sport   |291               |      |true   |1   |7                 |14                   |3                |1                   |Universiade                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,958|basketball|23,384             |api_sport   |293               |      |true   |1   |7                 |14                   |3                |1                   |World Championship U17 Women                |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,959|basketball|23,388             |api_sport   |281               |      |true   |1   |7                 |14                   |3                |1                   |World Cup                                   |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
|1,960|basketball|22,972             |api_sport   |412               |      |true   |1   |7                 |14                   |3                |1                   |AfroCan                                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FREE_TEST_PRIMARY   |
