|norm_name              |id    |name                   |ext_source      |ext_team_id |matches_used|
|deportiva minera          |28,821|Deportiva Minera          |api_football    |9811         |0           |
|deportivo alavs ii        |16,715|Deportivo Alav?s II       |api_football    |9582         |4           |
|deportivo alavs ii        |26,322|Deportivo Alavés II       |api_sport       |9582         |1           |
|deportivo la coruna       |12,984|Deportivo La Coruna       |api_football    |544          |42          |
|deportivo la coruna       |27,893|Deportivo La Coruna       |api_sport       |544          |1           |
|dijon                     |1,032 |Dijon                     |football_data_uk|Dijon        |104         |
|dijon                     |16,935|Dijon                     |api_football    |89           |38          |
|dinamo brest              |12,438|Dinamo Brest              |api_football    |386          |32          |
|dinamo brest              |26,456|Dinamo Brest              |api_sport       |386          |1           |
|dinamo bucuresti          |13,585|Dinamo Bucuresti          |api_football    |635          |112         |
|dinamo bucuresti          |25,819|Dinamo Bucuresti          |api_sport       |635          |1           |
|dinamo makhachkala        |12,817|Dinamo Makhachkala        |api_football    |6813         |64          |
|dinamo makhachkala        |26,493|Dinamo Makhachkala        |api_sport       |6813         |1           |
|dinamo tirana             |13,180|Dinamo Tirana             |api_football    |3326         |74          |
|dinamo tirana             |25,826|Dinamo Tirana             |api_sport       |3326         |1           |
|dinamo zagreb             |12,284|Dinamo Zagreb             |api_football    |620          |108         |
|dinamo zagreb             |26,997|Dinamo Zagreb             |api_sport       |620          |1           |
|diosgyori vtk             |12,981|Diosgyori VTK             |api_football    |2393         |104         |
|diosgyori vtk             |26,631|Diosgyori VTK             |api_sport       |2393         |1           |
|djurgardens if            |13,081|Djurgardens IF            |api_football    |364          |35          |
|djurgardens if            |26,588|Djurgardens IF            |api_sport       |364          |1           |
|dobrudzha                 |12,437|Dobrudzha                 |api_football    |1427         |106         |
|dobrudzha                 |26,294|Dobrudzha                 |api_sport       |1427         |1           |
|doln kubn                 |15,239|Doln? Kub?n               |api_football    |14956        |60          |
|doln kubn                 |27,101|Dolný Kubín               |api_sport       |14956        |1           |
|domagnano                 |12,523|Domagnano                 |api_football    |5299         |61          |
|domagnano                 |27,084|Domagnano                 |api_sport       |5299         |1           |
|don benito                |27,597|Don Benito                |api_sport       |5259         |1           |
|don benito                |28,787|Don Benito                |api_football    |5259         |0           |
|dorogi fc                 |15,205|Dorogi FC                 |api_football    |2401         |38          |
|dorogi fc                 |27,552|Dorogi FC                 |api_sport       |2401         |1           |
|duboica                   |13,159|Dubo?ica                  |api_football    |12312        |74          |
